interaction_id,taskid,userid,completion,like
1360,70,22,1,1
1361,71,22,0,0
1362,74,22,0,0
1363,75,22,0,0
1364,77,22,1,0
1365,82,22,1,1
1366,84,22,0,0
1367,85,22,0,1
1368,86,22,0,1
1369,87,22,1,0
1370,89,22,0,0
1371,94,22,1,1
1372,95,22,1,1
1373,96,22,0,1
1374,97,22,0,1
1375,3,23,1,0
1376,8,23,1,1
1377,10,23,0,0
1378,11,23,0,1
1379,12,23,1,1
1380,14,23,0,0
1381,15,23,1,1
1382,16,23,0,1
1383,17,23,0,0
1384,18,23,1,1
1385,19,23,1,0
1386,20,23,1,1
1387,23,23,1,0
1388,24,23,0,0
1389,29,23,1,1
1390,31,23,1,1
1391,32,23,1,0
1392,34,23,1,1
1393,35,23,1,1
1394,36,23,1,0
1395,38,23,1,1
1396,40,23,0,0
1397,43,23,1,0
1398,44,23,1,1
1399,45,23,1,1
1400,47,23,0,1
1401,48,23,1,1
1402,49,23,1,1
1403,51,23,1,1
1404,52,23,1,1
1405,53,23,0,0
1406,55,23,0,1
1407,57,23,1,1
1408,59,23,1,0
1409,60,23,0,0
1410,62,23,1,1
1411,66,23,0,0
1412,69,23,0,1
1413,70,23,1,0
1414,73,23,0,0
1415,75,23,1,0
1416,76,23,0,1
1417,78,23,1,0
1418,80,23,1,1
1419,81,23,0,0
1420,82,23,1,0
1421,83,23,1,0
1422,84,23,1,0
1423,85,23,0,0
1424,86,23,1,0
1425,87,23,1,1
1426,90,23,1,1
1427,91,23,1,0
1428,92,23,0,0
1429,94,23,0,0
1430,95,23,0,0
1431,96,23,0,1
1432,0,24,0,0
1433,1,24,1,0
1434,2,24,0,0
1435,3,24,1,1
1436,6,24,1,1
1437,11,24,0,0
1438,13,24,1,0
1439,14,24,0,0
1440,15,24,0,1
1441,16,24,0,1
1442,17,24,0,0
1443,19,24,0,0
1444,21,24,0,1
1445,23,24,1,1
1446,26,24,0,0
1447,27,24,0,1
1448,29,24,0,0
1449,31,24,0,1
1450,33,24,1,1
1451,34,24,0,0
1452,35,24,0,0
1453,37,24,1,0
1454,38,24,0,1
1455,39,24,0,0
1456,40,24,1,1
1457,42,24,1,0
1458,45,24,0,0
1459,47,24,1,1
1460,49,24,0,0
1461,50,24,1,1
1462,52,24,0,0
1463,53,24,0,0
1464,54,24,0,0
1465,55,24,0,0
1466,56,24,1,1
1467,57,24,0,0
1468,58,24,0,0
1469,59,24,1,1
1470,61,24,1,1
1471,64,24,0,0
1472,66,24,0,0
1473,67,24,0,0
1474,69,24,1,1
1475,71,24,0,0
1476,74,24,0,1
1477,75,24,0,0
1478,76,24,1,1
1479,77,24,0,1
1480,78,24,1,0
1481,81,24,0,0
1482,83,24,1,0
1483,84,24,0,0
1484,87,24,0,0
1485,90,24,1,1
1486,93,24,1,1
1487,94,24,0,0
1488,95,24,0,1
1489,96,24,0,0
1490,1,25,0,0
1491,2,25,1,0
1492,3,25,0,0
1493,4,25,1,1
1494,5,25,1,1
1495,7,25,0,1
1496,9,25,0,0
1497,18,25,0,1
1498,19,25,1,1
1499,20,25,1,0
1500,22,25,0,1
1501,23,25,0,1
1502,24,25,0,1
1503,25,25,1,1
1504,26,25,1,0
1505,33,25,0,0
1506,34,25,0,0
1507,36,25,0,0
1508,38,25,1,1
1509,39,25,1,0
1510,44,25,0,0
1511,46,25,0,1
1512,48,25,1,1
1513,49,25,1,1
1514,50,25,0,0
1515,51,25,1,1
1516,52,25,1,1
1517,53,25,1,1
1518,54,25,0,1
1519,55,25,1,1
1520,56,25,1,1
1521,57,25,1,1
1522,59,25,1,0
1523,60,25,0,0
1524,62,25,0,0
1525,63,25,1,1
1526,64,25,0,1
1527,65,25,1,1
1528,67,25,0,1
1529,68,25,0,0
1530,69,25,0,0
1531,71,25,0,1
1532,73,25,1,0
1533,74,25,1,0
1534,75,25,0,0
1535,76,25,1,1
1536,77,25,1,0
1537,78,25,0,1
1538,79,25,1,1
1539,81,25,1,1
1540,85,25,1,1
1541,87,25,0,1
1542,88,25,0,0
1543,89,25,0,0
1544,90,25,0,0
1545,91,25,0,0
1546,92,25,1,1
1547,93,25,0,0
1548,94,25,1,0
1549,96,25,0,1
1550,2,26,1,1
1551,4,26,1,1
1552,6,26,0,0
1553,7,26,0,0
1554,10,26,0,0
1555,13,26,0,1
1556,15,26,1,1
1557,19,26,0,1
1558,20,26,1,1
1559,21,26,0,0
1560,22,26,1,1
1561,23,26,1,1
1562,24,26,1,0
1563,25,26,0,1
1564,30,26,1,0
1565,31,26,1,1
1566,32,26,0,1
1567,34,26,1,0
1568,36,26,1,0
1569,37,26,0,1
1570,38,26,1,1
1571,40,26,0,0
1572,44,26,1,1
1573,46,26,1,1
1574,47,26,0,1
1575,50,26,0,0
1576,51,26,1,1
1577,53,26,0,0
1578,54,26,0,1
1579,55,26,1,0
1580,63,26,0,1
1581,66,26,0,1
1582,68,26,0,0
1583,69,26,1,0
1584,71,26,0,0
1585,72,26,0,0
1586,74,26,1,1
1587,76,26,0,1
1588,78,26,0,0
1589,80,26,0,0
1590,83,26,0,0
1591,85,26,1,1
1592,89,26,0,1
1593,90,26,0,0
1594,91,26,1,0
1595,92,26,0,0
1596,94,26,1,1
1597,0,27,1,0
1598,1,27,0,0
1599,2,27,0,0
1600,4,27,0,0
1601,5,27,0,0
1602,6,27,1,1
1603,7,27,0,0
1604,9,27,1,1
1605,11,27,0,0
1606,14,27,0,0
1607,15,27,0,1
1608,18,27,0,0
1609,19,27,0,0
1610,20,27,0,0
1611,22,27,0,0
1612,23,27,0,0
1613,24,27,1,1
1614,25,27,0,0
1615,26,27,0,0
1616,27,27,0,0
1617,28,27,0,0
1618,29,27,0,0
1619,30,27,0,0
1620,31,27,0,0
1621,33,27,0,1
1622,35,27,1,1
1623,36,27,0,1
1624,37,27,1,0
1625,38,27,1,0
1626,39,27,0,0
1627,40,27,1,1
1628,42,27,0,1
1629,43,27,0,0
1630,44,27,1,1
1631,45,27,0,0
1632,47,27,1,1
1633,48,27,1,1
1634,49,27,0,0
1635,51,27,0,0
1636,52,27,0,0
1637,53,27,1,1
1638,55,27,0,1
1639,56,27,0,0
1640,57,27,0,0
1641,59,27,0,0
1642,61,27,1,0
1643,62,27,0,1
1644,63,27,0,0
1645,64,27,0,0
1646,65,27,0,0
1647,66,27,0,1
1648,67,27,0,1
1649,68,27,1,1
1650,70,27,1,1
1651,71,27,0,0
1652,72,27,0,0
1653,73,27,0,1
1654,78,27,0,0
1655,79,27,0,0
1656,81,27,0,0
1657,82,27,0,1
1658,84,27,0,0
1659,85,27,0,0
1660,86,27,0,1
1661,87,27,0,0
1662,89,27,1,1
1663,90,27,1,0
1664,92,27,1,1
1665,97,27,1,1
1666,2,28,1,1
1667,3,28,1,0
1668,6,28,1,0
1669,7,28,0,0
1670,9,28,0,1
1671,10,28,0,0
1672,11,28,0,0
1673,13,28,0,0
1674,14,28,0,0
1675,15,28,1,0
1676,19,28,0,1
1677,20,28,0,0
1678,21,28,0,1
1679,23,28,1,1
1680,25,28,0,0
1681,26,28,1,0
1682,28,28,1,0
1683,30,28,0,0
1684,31,28,1,1
1685,32,28,0,0
1686,33,28,1,0
1687,38,28,0,1
1688,39,28,1,1
1689,40,28,0,0
1690,42,28,0,1
1691,44,28,1,1
1692,45,28,1,0
1693,46,28,0,0
1694,47,28,0,0
1695,50,28,0,0
1696,52,28,1,0
1697,55,28,1,1
1698,58,28,0,0
1699,59,28,0,1
1700,62,28,1,0
1701,64,28,1,0
1702,69,28,0,0
1703,70,28,1,1
1704,71,28,1,0
1705,75,28,0,1
1706,76,28,0,0
1707,77,28,1,1
1708,78,28,0,1
1709,85,28,1,0
1710,87,28,0,1
1711,89,28,0,1
1712,90,28,1,0
1713,92,28,0,0
1714,93,28,1,0
1715,94,28,0,1
1716,95,28,1,0
1717,96,28,1,0
1718,97,28,0,0
1719,1,29,0,0
1720,2,29,1,0
1721,5,29,0,0
1722,6,29,1,0
1723,7,29,0,0
1724,8,29,1,1
1725,9,29,1,1
1726,10,29,0,1
1727,13,29,0,0
1728,17,29,1,0
1729,20,29,0,0
1730,21,29,0,0
1731,22,29,0,0
1732,24,29,1,0
1733,25,29,0,0
1734,26,29,0,1
1735,28,29,1,0
1736,29,29,0,0
1737,30,29,1,0
1738,31,29,1,1
1739,32,29,0,1
1740,35,29,0,1
1741,39,29,0,1
1742,40,29,0,0
1743,41,29,0,0
1744,44,29,1,1
1745,47,29,0,0
1746,48,29,0,0
1747,49,29,0,0
1748,51,29,0,0
1749,52,29,1,0
1750,53,29,0,1
1751,55,29,0,1
1752,56,29,0,0
1753,57,29,0,0
1754,58,29,0,1
1755,59,29,0,0
1756,63,29,1,1
1757,66,29,0,0
1758,67,29,0,1
1759,68,29,0,0
1760,70,29,0,0
1761,71,29,1,1
1762,72,29,0,1
1763,73,29,0,0
1764,74,29,0,1
1765,76,29,0,0
1766,77,29,0,0
1767,78,29,0,0
1768,79,29,0,0
1769,81,29,0,0
1770,83,29,0,1
1771,85,29,0,1
1772,88,29,0,0
1773,89,29,0,0
1774,91,29,0,0
1775,93,29,0,0
1776,94,29,0,1
1777,97,29,1,0
1778,3,30,1,1
1779,4,30,1,1
1780,5,30,0,0
1781,8,30,0,1
1782,10,30,0,0
1783,13,30,1,0
1784,15,30,1,0
1785,16,30,0,0
1786,18,30,1,0
1787,19,30,0,1
1788,22,30,1,1
1789,24,30,0,1
1790,26,30,1,1
1791,27,30,0,0
1792,28,30,0,0
1793,31,30,0,1
1794,32,30,0,0
1795,33,30,1,0
1796,36,30,1,0
1797,37,30,1,0
1798,38,30,0,0
1799,40,30,1,0
1800,45,30,1,1
1801,47,30,0,1
1802,50,30,1,1
1803,52,30,0,0
1804,53,30,1,1
1805,54,30,0,1
1806,55,30,0,1
1807,57,30,0,1
1808,59,30,1,0
1809,60,30,0,0
1810,61,30,1,0
1811,62,30,0,1
1812,63,30,0,0
1813,64,30,1,1
1814,65,30,0,1
1815,69,30,0,1
1816,75,30,0,0
1817,76,30,0,1
1818,77,30,0,0
1819,78,30,0,1
1820,79,30,1,0
1821,81,30,0,0
1822,82,30,0,1
1823,83,30,1,1
1824,84,30,0,0
1825,85,30,0,1
1826,87,30,0,0
1827,89,30,1,1
1828,92,30,1,1
1829,93,30,0,1
1830,0,31,0,1
1831,3,31,1,1
1832,7,31,0,0
1833,9,31,0,0
1834,10,31,0,0
1835,12,31,1,1
1836,13,31,1,1
1837,14,31,0,0
1838,19,31,0,0
1839,21,31,0,1
1840,23,31,0,0
1841,24,31,1,0
1842,29,31,0,0
1843,30,31,1,1
1844,31,31,0,1
1845,32,31,1,0
1846,34,31,1,1
1847,36,31,1,0
1848,37,31,0,0
1849,38,31,1,0
1850,39,31,1,0
1851,42,31,0,0
1852,45,31,1,1
1853,47,31,0,0
1854,48,31,0,0
1855,50,31,0,0
1856,51,31,1,1
1857,54,31,0,0
1858,56,31,0,1
1859,57,31,0,0
1860,58,31,0,1
1861,59,31,1,1
1862,61,31,0,0
1863,62,31,0,0
1864,63,31,0,1
1865,64,31,1,1
1866,65,31,0,0
1867,66,31,0,1
1868,67,31,1,0
1869,69,31,0,0
1870,70,31,0,1
1871,71,31,0,1
1872,73,31,0,1
1873,75,31,0,1
1874,76,31,0,1
1875,77,31,1,1
1876,78,31,0,0
1877,80,31,0,1
1878,81,31,0,1
1879,84,31,0,0
1880,85,31,1,0
1881,89,31,0,0
1882,91,31,0,1
1883,92,31,1,1
1884,93,31,1,1
1885,94,31,1,1
1886,95,31,0,0
1887,97,31,1,1
1888,1,32,1,1
1889,4,32,0,1
1890,7,32,1,1
1891,9,32,1,1
1892,10,32,1,1
1893,11,32,0,0
1894,12,32,1,1
1895,13,32,0,0
1896,15,32,1,1
1897,17,32,0,0
1898,19,32,1,1
1899,21,32,0,0
1900,23,32,0,1
1901,24,32,0,0
1902,27,32,0,0
1903,29,32,0,0
1904,30,32,1,1
1905,31,32,1,0
1906,33,32,0,0
1907,34,32,0,0
1908,38,32,0,1
1909,40,32,0,0
1910,41,32,1,0
1911,43,32,1,0
1912,44,32,0,0
1913,46,32,1,0
1914,48,32,1,0
1915,49,32,0,1
1916,51,32,0,0
1917,54,32,1,0
1918,57,32,1,1
1919,59,32,0,0
1920,60,32,1,0
1921,61,32,0,1
1922,63,32,1,1
1923,64,32,0,0
1924,65,32,1,1
1925,66,32,1,1
1926,67,32,0,0
1927,68,32,0,0
1928,70,32,0,1
1929,71,32,0,0
1930,73,32,1,0
1931,74,32,1,1
1932,76,32,0,1
1933,77,32,0,1
1934,79,32,1,0
1935,83,32,0,1
1936,86,32,1,0
1937,88,32,0,0
1938,89,32,0,0
1939,90,32,0,0
1940,91,32,0,0
1941,92,32,1,1
1942,94,32,0,0
1943,95,32,1,1
1944,96,32,0,1
1945,97,32,0,1
1946,0,33,1,1
1947,1,33,1,1
1948,2,33,0,0
1949,4,33,1,0
1950,6,33,0,0
1951,7,33,1,0
1952,8,33,0,1
1953,9,33,0,0
1954,12,33,0,1
1955,14,33,0,0
1956,18,33,0,0
1957,20,33,0,1
1958,21,33,0,1
1959,23,33,1,0
1960,24,33,0,0
1961,26,33,0,1
1962,27,33,0,0
1963,29,33,0,0
1964,30,33,1,1
1965,32,33,0,0
1966,36,33,0,0
1967,37,33,0,1
1968,39,33,0,0
1969,41,33,1,1
1970,43,33,0,1
1971,44,33,1,0
1972,47,33,1,0
1973,49,33,0,1
1974,50,33,1,0
1975,51,33,0,0
1976,52,33,1,1
1977,53,33,0,0
1978,54,33,1,1
1979,56,33,0,0
1980,57,33,0,0
1981,60,33,1,1
1982,62,33,0,0
1983,63,33,0,0
1984,64,33,0,1
1985,66,33,0,0
1986,67,33,0,0
1987,68,33,1,1
1988,69,33,0,1
1989,70,33,0,1
1990,71,33,0,1
1991,72,33,1,1
1992,76,33,0,1
1993,77,33,1,0
1994,78,33,0,0
1995,79,33,0,1
1996,80,33,0,0
1997,81,33,0,0
1998,82,33,0,0
1999,83,33,0,1
2000,84,33,0,1
2001,86,33,0,0
2002,90,33,1,0
2003,93,33,1,1
2004,95,33,0,1
2005,96,33,0,0
2006,97,33,1,1
2007,0,34,0,1
2008,2,34,0,1
2009,4,34,1,0
2010,5,34,1,0
2011,7,34,1,0
2012,8,34,1,1
2013,10,34,0,0
2014,12,34,0,0
2015,13,34,1,0
2016,14,34,0,0
2017,15,34,0,0
2018,19,34,0,1
2019,21,34,1,1
2020,22,34,1,1
2021,23,34,0,1
2022,24,34,1,1
2023,25,34,1,0
2024,26,34,0,1
2025,28,34,1,0
2026,31,34,1,0
2027,35,34,0,0
2028,36,34,1,0
2029,37,34,0,1
2030,38,34,1,0
2031,39,34,0,0
2032,40,34,0,0
2033,41,34,0,1
2034,42,34,0,1
2035,44,34,1,0
2036,45,34,0,1
2037,46,34,0,0
2038,48,34,1,0
2039,50,34,0,0
2040,51,34,1,1
2041,53,34,0,0
2042,54,34,1,0
2043,55,34,1,1
2044,56,34,0,0
2045,58,34,1,1
2046,61,34,0,1
2047,62,34,0,0
2048,63,34,0,0
2049,65,34,0,0
2050,67,34,1,0
2051,70,34,1,1
2052,71,34,1,0
2053,72,34,0,0
2054,74,34,0,0
2055,75,34,1,0
2056,77,34,0,1
2057,78,34,0,0
2058,81,34,0,0
2059,82,34,0,0
2060,83,34,0,0
2061,84,34,0,0
2062,86,34,0,1
2063,89,34,0,0
2064,90,34,1,1
2065,91,34,1,1
2066,92,34,0,0
2067,95,34,0,0
2068,0,35,0,0
2069,3,35,1,1
2070,4,35,1,0
2071,6,35,1,1
2072,8,35,0,1
2073,12,35,0,0
2074,13,35,0,0
2075,14,35,0,0
2076,15,35,1,1
2077,16,35,1,0
2078,17,35,1,1
2079,18,35,0,0
2080,19,35,0,1
2081,20,35,0,1
2082,21,35,1,0
2083,22,35,1,1
2084,23,35,0,1
2085,24,35,1,0
2086,26,35,1,0
2087,27,35,1,0
2088,28,35,0,0
2089,29,35,0,0
2090,32,35,0,1
2091,33,35,1,0
2092,35,35,1,1
2093,36,35,0,0
2094,37,35,0,0
2095,39,35,1,1
2096,41,35,1,0
2097,42,35,1,1
2098,44,35,0,1
2099,46,35,1,1
2100,48,35,0,0
2101,49,35,0,1
2102,52,35,0,0
2103,53,35,1,0
2104,54,35,1,0
2105,58,35,0,0
2106,59,35,0,0
2107,61,35,1,1
2108,62,35,0,0
2109,63,35,1,0
2110,65,35,0,0
2111,66,35,0,0
2112,68,35,0,0
2113,69,35,1,0
2114,70,35,1,0
2115,72,35,0,0
2116,74,35,0,0
2117,82,35,1,0
2118,85,35,0,0
2119,86,35,0,0
2120,88,35,0,0
2121,89,35,0,1
2122,91,35,1,1
2123,95,35,0,1
2124,96,35,0,1
2125,2,36,1,0
2126,4,36,0,1
2127,5,36,1,0
2128,7,36,1,1
2129,13,36,0,1
2130,17,36,1,0
2131,19,36,0,0
2132,21,36,1,0
2133,22,36,1,0
2134,23,36,0,1
2135,24,36,1,1
2136,26,36,0,0
2137,27,36,0,0
2138,30,36,1,0
2139,31,36,0,0
2140,32,36,0,0
2141,33,36,0,0
2142,35,36,1,1
2143,36,36,0,1
2144,40,36,0,1
2145,41,36,1,0
2146,43,36,0,0
2147,50,36,1,1
2148,52,36,0,1
2149,53,36,0,1
2150,54,36,1,1
2151,56,36,0,0
2152,57,36,0,0
2153,59,36,1,0
2154,60,36,1,0
2155,61,36,1,1
2156,62,36,1,0
2157,63,36,0,0
2158,64,36,0,0
2159,65,36,0,0
2160,67,36,0,1
2161,69,36,1,1
2162,70,36,1,0
2163,71,36,1,0
2164,72,36,1,0
2165,73,36,0,1
2166,76,36,0,1
2167,77,36,0,1
2168,81,36,0,0
2169,84,36,0,0
2170,85,36,0,0
2171,87,36,0,1
2172,88,36,1,1
2173,93,36,0,1
2174,95,36,1,0
2175,97,36,1,0
2176,0,37,0,0
2177,2,37,0,1
2178,4,37,1,1
2179,5,37,1,0
2180,6,37,0,0
2181,7,37,0,0
2182,10,37,0,0
2183,11,37,0,0
2184,12,37,1,0
2185,14,37,0,1
2186,15,37,1,0
2187,18,37,0,0
2188,20,37,1,1
2189,21,37,0,1
2190,22,37,0,0
2191,23,37,0,1
2192,25,37,1,0
2193,27,37,1,1
2194,28,37,0,1
2195,29,37,0,1
2196,30,37,0,1
2197,31,37,1,1
2198,32,37,0,0
2199,33,37,0,0
2200,34,37,1,1
2201,35,37,0,0
2202,36,37,1,1
2203,38,37,0,0
2204,39,37,1,1
2205,42,37,1,1
2206,43,37,0,0
2207,44,37,1,0
2208,46,37,1,1
2209,47,37,0,0
2210,49,37,0,0
2211,52,37,1,1
2212,54,37,0,1
2213,55,37,1,1
2214,57,37,0,0
2215,58,37,0,1
2216,59,37,1,0
2217,61,37,0,0
2218,62,37,0,1
2219,63,37,0,0
2220,70,37,0,0
2221,72,37,1,1
2222,73,37,0,0
2223,82,37,0,0
2224,83,37,0,0
2225,85,37,0,1
2226,86,37,1,0
2227,88,37,0,1
2228,89,37,0,0
2229,90,37,0,0
2230,92,37,0,1
2231,93,37,0,1
2232,94,37,1,0
2233,97,37,0,0
2234,0,38,1,1
2235,1,38,1,1
2236,3,38,0,0
2237,4,38,1,0
2238,5,38,0,0
2239,7,38,1,1
2240,8,38,0,0
2241,9,38,1,0
2242,10,38,0,0
2243,11,38,1,0
2244,12,38,0,1
2245,13,38,0,0
2246,14,38,1,0
2247,15,38,1,0
2248,16,38,0,1
2249,17,38,1,0
2250,18,38,1,0
2251,19,38,0,0
2252,21,38,1,0
2253,23,38,0,1
2254,24,38,0,0
2255,25,38,0,0
2256,27,38,1,0
2257,28,38,0,1
2258,31,38,0,0
2259,34,38,0,0
2260,35,38,1,1
2261,36,38,1,1
2262,39,38,0,0
2263,42,38,0,0
2264,44,38,0,1
2265,49,38,1,0
2266,51,38,0,1
2267,52,38,0,0
2268,54,38,0,0
2269,55,38,0,1
2270,62,38,0,0
2271,63,38,0,0
2272,64,38,0,0
2273,65,38,0,0
2274,66,38,0,0
2275,69,38,1,0
2276,71,38,0,1
2277,74,38,1,1
2278,75,38,0,1
2279,77,38,0,0
2280,78,38,0,1
2281,85,38,0,0
2282,86,38,0,0
2283,87,38,0,0
2284,88,38,1,1
2285,89,38,1,0
2286,91,38,1,1
2287,93,38,1,0
2288,94,38,0,1
2289,95,38,0,0
2290,96,38,1,0
2291,0,39,1,1
2292,1,39,0,0
2293,3,39,0,0
2294,5,39,0,0
2295,6,39,1,1
2296,8,39,1,0
2297,10,39,1,0
2298,11,39,0,1
2299,12,39,0,1
2300,15,39,0,0
2301,17,39,0,0
2302,20,39,1,1
2303,22,39,0,1
2304,23,39,1,1
2305,25,39,0,1
2306,26,39,1,0
2307,27,39,1,0
2308,29,39,1,0
2309,31,39,1,1
2310,33,39,0,0
2311,34,39,1,1
2312,35,39,0,1
2313,36,39,1,1
2314,37,39,0,0
2315,38,39,0,0
2316,39,39,0,1
2317,40,39,1,1
2318,41,39,0,0
2319,42,39,0,0
2320,43,39,1,0
2321,46,39,1,0
2322,49,39,0,0
2323,50,39,0,1
2324,51,39,0,0
2325,53,39,0,0
2326,54,39,1,0
2327,59,39,1,1
2328,60,39,0,0
2329,61,39,0,0
2330,62,39,0,0
2331,63,39,0,0
2332,67,39,1,1
2333,68,39,0,0
2334,71,39,1,1
2335,73,39,0,0
2336,74,39,0,0
2337,75,39,1,1
2338,76,39,1,0
2339,78,39,0,0
2340,79,39,0,0
2341,80,39,0,0
2342,81,39,0,0
2343,82,39,0,0
2344,83,39,0,0
2345,86,39,0,0
2346,88,39,0,0
2347,90,39,0,1
2348,91,39,0,1
2349,93,39,0,0
2350,95,39,0,0
2351,97,39,0,1
2352,0,40,0,1
2353,1,40,0,1
2354,3,40,0,1
2355,4,40,0,0
2356,5,40,1,1
2357,6,40,0,0
2358,7,40,0,1
2359,8,40,1,0
2360,11,40,0,0
2361,15,40,0,1
2362,18,40,1,1
2363,21,40,0,0
2364,22,40,0,1
2365,24,40,1,1
2366,25,40,1,0
2367,27,40,1,0
2368,28,40,1,1
2369,30,40,0,1
2370,31,40,1,1
2371,32,40,0,0
2372,33,40,0,0
2373,34,40,0,1
2374,35,40,0,0
2375,36,40,1,0
2376,37,40,0,1
2377,39,40,1,1
2378,40,40,1,1
2379,41,40,0,0
2380,43,40,0,0
2381,44,40,1,1
2382,46,40,0,0
2383,47,40,1,0
2384,48,40,1,1
2385,49,40,1,0
2386,50,40,0,0
2387,51,40,0,1
2388,54,40,0,1
2389,57,40,0,1
2390,58,40,0,0
2391,59,40,1,0
2392,60,40,0,0
2393,61,40,1,1
2394,62,40,0,1
2395,66,40,0,0
2396,67,40,1,1
2397,68,40,0,0
2398,69,40,1,0
2399,71,40,0,0
2400,72,40,1,0
2401,74,40,0,0
2402,76,40,0,0
2403,77,40,0,0
2404,79,40,0,1
2405,80,40,0,0
2406,81,40,0,1
2407,88,40,0,0
2408,90,40,0,1
2409,92,40,1,1
2410,94,40,1,1
2411,96,40,0,1
2412,97,40,0,0
2413,0,41,0,1
2414,1,41,0,1
2415,4,41,0,1
2416,5,41,1,1
2417,6,41,0,1
2418,7,41,1,1
2419,9,41,0,0
2420,11,41,1,1
2421,13,41,0,0
2422,14,41,0,0
2423,15,41,1,1
2424,20,41,1,1
2425,22,41,0,0
2426,23,41,0,0
2427,24,41,0,0
2428,25,41,1,0
2429,26,41,0,1
2430,27,41,0,0
2431,31,41,0,1
2432,33,41,0,0
2433,36,41,0,0
2434,39,41,1,1
2435,44,41,0,0
2436,46,41,1,0
2437,47,41,1,1
2438,48,41,1,1
2439,50,41,0,0
2440,52,41,1,1
2441,54,41,0,0
2442,55,41,0,0
2443,56,41,1,1
2444,60,41,0,0
2445,63,41,1,1
2446,64,41,0,0
2447,65,41,1,1
2448,67,41,1,1
2449,68,41,0,1
2450,71,41,0,0
2451,75,41,0,1
2452,77,41,0,1
2453,78,41,1,0
2454,79,41,1,1
2455,80,41,1,0
2456,81,41,0,1
2457,82,41,0,1
2458,83,41,0,0
2459,85,41,0,1
2460,87,41,0,1
2461,88,41,1,1
2462,92,41,1,0
2463,94,41,1,0
2464,96,41,0,0
2465,97,41,1,0
2466,0,42,0,1
2467,2,42,1,1
2468,5,42,0,0
2469,6,42,0,1
2470,7,42,0,0
2471,8,42,1,0
2472,9,42,0,1
2473,10,42,0,0
2474,11,42,0,0
2475,15,42,0,1
2476,16,42,0,0
2477,19,42,0,0
2478,21,42,0,0
2479,22,42,0,1
2480,24,42,1,0
2481,25,42,0,0
2482,27,42,0,1
2483,28,42,0,1
2484,29,42,0,1
2485,31,42,1,1
2486,32,42,0,1
2487,33,42,0,0
2488,34,42,1,1
2489,36,42,1,1
2490,37,42,0,0
2491,38,42,0,0
2492,40,42,0,0
2493,42,42,0,0
2494,43,42,1,1
2495,45,42,1,1
2496,46,42,0,1
2497,47,42,1,1
2498,48,42,0,1
2499,49,42,1,0
2500,50,42,1,1
2501,53,42,0,0
2502,54,42,0,0
2503,56,42,0,0
2504,60,42,0,0
2505,62,42,0,1
2506,64,42,1,0
2507,66,42,1,0
2508,67,42,1,0
2509,68,42,0,0
2510,70,42,0,0
2511,71,42,1,1
2512,72,42,1,0
2513,75,42,1,0
2514,81,42,1,1
2515,82,42,0,0
2516,85,42,1,0
2517,86,42,1,0
2518,87,42,1,1
2519,88,42,1,1
2520,89,42,0,0
2521,90,42,1,0
2522,91,42,0,1
2523,95,42,0,1
2524,96,42,1,1
2525,0,43,1,1
2526,1,43,0,0
2527,4,43,0,0
2528,5,43,0,0
2529,6,43,1,1
2530,9,43,1,0
2531,13,43,0,0
2532,14,43,0,1
2533,18,43,0,0
2534,22,43,1,1
2535,24,43,0,0
2536,25,43,0,1
2537,26,43,0,0
2538,29,43,0,0
2539,30,43,0,1
2540,32,43,0,1
2541,33,43,0,1
2542,37,43,0,1
2543,38,43,1,0
2544,39,43,0,0
2545,40,43,1,0
2546,41,43,1,0
2547,42,43,0,1
2548,44,43,0,0
2549,48,43,0,0
2550,49,43,0,1
2551,50,43,1,1
2552,52,43,0,0
2553,54,43,1,0
2554,56,43,0,0
2555,57,43,0,0
2556,58,43,0,0
2557,60,43,0,0
2558,64,43,0,1
2559,65,43,0,0
2560,66,43,0,0
2561,67,43,0,0
2562,68,43,1,0
2563,69,43,1,0
2564,70,43,1,0
2565,71,43,0,1
2566,73,43,0,0
2567,77,43,0,0
2568,80,43,0,0
2569,82,43,0,0
2570,83,43,0,1
2571,87,43,0,0
2572,89,43,1,1
2573,90,43,1,0
2574,91,43,1,0
2575,92,43,0,0
2576,93,43,0,1
2577,94,43,0,0
2578,95,43,1,0
2579,96,43,0,0
2580,0,44,0,0
2581,3,44,0,0
2582,6,44,0,0
2583,7,44,1,1
2584,8,44,1,1
2585,10,44,0,0
2586,11,44,0,1
2587,12,44,1,1
2588,13,44,0,0
2589,15,44,0,1
2590,17,44,0,0
2591,20,44,0,1
2592,25,44,0,1
2593,26,44,1,1
2594,27,44,1,0
2595,28,44,1,0
2596,29,44,1,0
2597,31,44,1,1
2598,32,44,1,0
2599,34,44,0,0
2600,35,44,0,1
2601,36,44,1,1
2602,40,44,0,1
2603,43,44,0,0
2604,44,44,1,0
2605,49,44,1,1
2606,53,44,1,1
2607,55,44,1,1
2608,56,44,0,0
2609,57,44,1,0
2610,58,44,0,1
2611,59,44,1,0
2612,61,44,0,0
2613,62,44,0,0
2614,64,44,1,1
2615,67,44,0,1
2616,69,44,1,0
2617,70,44,0,0
2618,71,44,0,1
2619,73,44,0,0
2620,75,44,1,1
2621,76,44,0,0
2622,79,44,0,1
2623,80,44,0,1
2624,81,44,0,1
2625,85,44,0,0
2626,87,44,1,1
2627,88,44,0,1
2628,89,44,1,1
2629,90,44,0,1
2630,92,44,0,1
