interaction_id,taskid,userid,completion,like
1360,4,23,1,True
1361,5,23,1,False
1362,12,23,0,True
1363,13,23,0,True
1364,14,23,0,True
1365,15,23,0,False
1366,16,23,1,False
1367,17,23,1,True
1368,18,23,0,False
1369,19,23,0,True
1370,20,23,0,False
1371,21,23,0,True
1372,22,23,0,True
1373,23,23,1,False
1374,24,23,1,False
1375,25,23,1,True
1376,26,23,1,True
1377,27,23,1,True
1378,28,23,1,False
1379,29,23,1,True
1380,30,23,1,False
1381,31,23,0,True
1382,32,23,1,False
1383,33,23,1,False
1384,34,23,1,True
1385,35,23,0,True
1386,36,23,0,False
1387,37,23,0,True
1388,38,23,0,False
1389,39,23,1,False
1390,40,23,0,True
1391,41,23,0,True
1392,42,23,0,True
1393,43,23,0,False
1394,44,23,0,True
1395,45,23,0,True
1396,46,23,0,True
1397,47,23,0,True
1398,48,23,1,False
1399,49,23,1,True
1400,50,23,1,False
1401,51,23,1,False
1402,52,23,1,True
1403,53,23,1,False
1404,54,23,0,True
1405,55,23,0,True
1406,56,23,1,False
1407,57,23,1,False
1408,58,23,1,True
1409,59,23,1,False
1410,60,23,1,True
1411,61,23,0,True
1412,62,23,0,False
1413,63,23,0,False
1414,64,23,0,True
1415,65,23,1,False
1416,6,24,0,False
1417,7,24,0,False
1418,8,24,1,False
1419,9,24,1,True
1420,10,24,1,False
1421,11,24,0,False
1422,12,24,1,False
1423,13,24,0,True
1424,14,24,0,False
1425,15,24,0,False
1426,16,24,0,False
1427,17,24,1,False
1428,18,24,0,True
1429,19,24,0,False
1430,20,24,0,False
1431,21,24,0,True
1432,22,24,1,False
1433,23,24,1,False
1434,24,24,1,False
1435,25,24,1,True
1436,26,24,1,False
1437,27,24,1,False
1438,28,24,1,True
1439,29,24,1,False
1440,30,24,0,False
1441,31,24,1,True
1442,32,24,0,False
1443,33,24,1,False
1444,34,24,1,False
1445,35,24,1,True
1446,36,24,1,True
1447,37,24,0,False
1448,38,24,0,False
1449,39,24,0,True
1450,40,24,0,False
1451,41,24,0,False
1452,42,24,1,False
1453,43,24,1,False
1454,44,24,1,True
1455,45,24,1,False
1456,46,24,1,True
1457,47,24,0,False
1458,48,24,0,True
1459,49,24,0,False
1460,50,24,0,True
1461,51,24,0,True
1462,52,24,0,False
1463,53,24,1,False
1464,54,24,1,False
1465,55,24,1,False
1466,56,24,1,False
1467,57,24,1,True
1468,58,24,1,False
1469,59,24,0,False
1470,60,24,0,False
1471,61,24,1,False
1472,62,24,1,False
1473,63,24,1,False
1474,64,24,0,False
1475,65,24,0,False
1476,0,25,0,True
1477,1,25,0,False
1478,2,25,0,False
1479,3,25,0,False
1480,4,25,1,False
1481,5,25,0,False
1482,6,25,0,False
1483,7,25,0,True
1484,8,25,0,False
1485,9,25,0,True
1486,10,25,0,True
1487,11,25,0,True
1488,12,25,0,False
1489,13,25,0,False
1490,14,25,0,True
1491,15,25,0,False
1492,16,25,0,True
1493,17,25,1,False
1494,18,25,1,False
1495,19,25,0,True
1496,20,25,0,False
1497,21,25,1,True
1498,22,25,0,True
1499,23,25,0,True
1500,33,25,1,False
1501,34,25,0,True
1502,35,25,0,False
1503,36,25,1,True
1504,37,25,0,False
1505,38,25,0,False
1506,39,25,0,False
1507,40,25,0,True
1508,41,25,0,True
1509,42,25,0,False
1510,43,25,0,False
1511,44,25,0,True
1512,45,25,0,True
1513,46,25,0,True
1514,47,25,0,True
1515,48,25,0,False
1516,49,25,1,False
1517,50,25,0,False
1518,51,25,0,True
1519,52,25,0,True
1520,53,25,0,False
1521,54,25,0,True
1522,55,25,0,False
1523,56,25,1,True
1524,57,25,0,False
1525,58,25,0,True
1526,59,25,0,True
1527,60,25,0,False
1528,61,25,0,False
1529,62,25,1,True
1530,63,25,0,False
1531,64,25,1,False
1532,65,25,1,False
1533,0,26,0,False
1534,1,26,0,False
1535,2,26,0,True
1536,3,26,0,False
1537,4,26,1,True
1538,5,26,1,False
1539,12,26,1,False
1540,13,26,0,True
1541,14,26,0,False
1542,15,26,0,False
1543,16,26,0,False
1544,17,26,0,False
1545,18,26,0,False
1546,19,26,0,True
1547,20,26,0,True
1548,21,26,1,False
1549,22,26,1,False
1550,23,26,0,True
1551,24,26,0,False
1552,25,26,0,True
1553,26,26,0,False
1554,27,26,0,True
1555,28,26,0,True
1556,29,26,0,False
1557,30,26,0,False
1558,31,26,1,True
1559,32,26,0,False
1560,33,26,0,False
1561,34,26,1,True
1562,35,26,1,False
1563,36,26,0,False
1564,37,26,0,False
1565,38,26,1,False
1566,39,26,0,False
1567,40,26,1,True
1568,41,26,1,False
1569,42,26,1,True
1570,43,26,1,False
1571,44,26,1,True
1572,45,26,1,False
1573,46,26,1,False
1574,47,26,1,False
1575,48,26,1,False
1576,49,26,1,False
1577,50,26,0,False
1578,51,26,0,False
1579,52,26,0,False
1580,53,26,0,False
1581,54,26,1,False
1582,55,26,1,False
1583,56,26,1,True
1584,57,26,1,True
1585,58,26,0,True
1586,59,26,0,True
1587,60,26,1,False
1588,61,26,1,True
1589,62,26,0,True
1590,63,26,0,False
1591,64,26,0,False
1592,65,26,1,False
1593,0,27,1,False
1594,1,27,0,True
1595,2,27,0,False
1596,3,27,1,False
1597,4,27,0,False
1598,5,27,0,True
1599,6,27,0,False
1600,7,27,0,False
1601,8,27,0,False
1602,9,27,1,True
1603,10,27,1,True
1604,11,27,0,False
1605,12,27,0,True
1606,13,27,0,False
1607,14,27,0,True
1608,15,27,0,False
1609,16,27,0,True
1610,17,27,1,True
1611,18,27,1,True
1612,19,27,1,False
1613,20,27,0,True
1614,21,27,0,False
1615,22,27,0,False
1616,23,27,0,False
1617,33,27,0,True
1618,34,27,0,False
1619,35,27,0,True
1620,36,27,0,False
1621,37,27,1,False
1622,38,27,1,True
1623,39,27,0,True
1624,40,27,0,True
1625,41,27,0,True
1626,42,27,0,True
1627,43,27,1,True
1628,44,27,1,False
1629,45,27,1,True
1630,46,27,1,False
1631,47,27,1,True
1632,48,27,0,False
1633,49,27,0,True
1634,50,27,0,True
1635,51,27,0,True
1636,52,27,0,False
1637,53,27,0,False
1638,54,27,1,False
1639,55,27,1,False
1640,56,27,1,False
1641,57,27,1,False
1642,58,27,1,False
1643,59,27,1,False
1644,60,27,0,True
1645,61,27,0,False
1646,62,27,0,True
1647,63,27,0,True
1648,64,27,0,False
1649,65,27,0,True
1650,0,28,0,False
1651,1,28,0,True
1652,2,28,0,False
1653,3,28,0,False
1654,4,28,0,True
1655,5,28,0,True
1656,12,28,0,False
1657,13,28,0,False
1658,14,28,0,True
1659,15,28,0,True
1660,16,28,1,True
1661,17,28,0,False
1662,18,28,1,True
1663,19,28,0,False
1664,20,28,0,False
1665,21,28,0,True
1666,22,28,1,True
1667,23,28,1,False
1668,24,28,0,False
1669,25,28,1,False
1670,26,28,0,True
1671,27,28,1,True
1672,28,28,1,True
1673,29,28,1,True
1674,30,28,1,True
1675,31,28,0,False
1676,32,28,0,False
1677,33,28,1,True
1678,34,28,1,False
1679,35,28,1,False
1680,36,28,1,True
1681,37,28,1,False
1682,38,28,1,True
1683,39,28,0,False
1684,40,28,0,True
1685,41,28,0,False
1686,42,28,0,True
1687,43,28,1,False
1688,44,28,0,True
1689,45,28,0,False
1690,46,28,0,False
1691,47,28,0,False
1692,48,28,0,False
1693,49,28,0,True
1694,50,28,0,False
1695,51,28,0,False
1696,52,28,1,True
1697,53,28,1,False
1698,54,28,0,True
1699,55,28,0,False
1700,56,28,0,True
1701,57,28,0,True
1702,58,28,0,True
1703,59,28,0,False
1704,60,28,0,True
1705,61,28,0,True
1706,62,28,1,True
1707,63,28,1,False
1708,64,28,1,True
1709,65,28,0,False
1710,0,29,0,False
1711,1,29,1,True
1712,2,29,1,True
1713,3,29,0,False
1714,4,29,1,True
1715,5,29,0,False
1716,12,29,0,False
1717,13,29,0,False
1718,14,29,0,True
1719,15,29,0,False
1720,16,29,0,True
1721,17,29,0,False
1722,18,29,1,False
1723,19,29,1,False
1724,20,29,1,True
1725,21,29,1,False
1726,22,29,1,True
1727,23,29,0,False
1728,24,29,1,False
1729,25,29,0,False
1730,26,29,1,False
1731,27,29,0,False
1732,28,29,1,False
1733,29,29,0,True
1734,30,29,0,False
1735,31,29,0,False
1736,32,29,0,False
1737,33,29,1,False
1738,34,29,1,False
1739,35,29,1,False
1740,36,29,0,True
1741,37,29,1,True
1742,38,29,1,False
1743,39,29,1,False
1744,40,29,1,True
1745,41,29,0,False
1746,42,29,0,False
1747,43,29,0,False
1748,44,29,1,False
1749,45,29,1,False
1750,46,29,1,False
1751,47,29,1,True
1752,48,29,1,True
1753,49,29,1,True
1754,50,29,1,False
1755,51,29,1,False
1756,52,29,0,False
1757,53,29,1,False
1758,54,29,1,False
1759,55,29,0,True
1760,56,29,0,True
1761,57,29,1,True
1762,58,29,1,True
1763,59,29,1,False
1764,60,29,1,True
1765,61,29,1,True
1766,62,29,0,False
1767,63,29,0,True
1768,64,29,0,False
1769,65,29,0,False
1770,6,30,1,False
1771,7,30,0,False
1772,8,30,1,True
1773,9,30,1,False
1774,10,30,1,True
1775,11,30,1,False
1776,12,30,0,False
1777,13,30,1,False
1778,14,30,1,True
1779,15,30,0,False
1780,16,30,1,False
1781,17,30,1,True
1782,18,30,0,True
1783,19,30,0,True
1784,20,30,1,False
1785,21,30,1,False
1786,22,30,1,False
1787,23,30,0,False
1788,24,30,1,True
1789,25,30,0,True
1790,26,30,0,True
1791,27,30,0,True
1792,28,30,1,True
1793,29,30,0,True
1794,30,30,1,True
1795,31,30,1,True
1796,32,30,1,True
1797,33,30,1,True
1798,34,30,1,False
1799,35,30,1,False
1800,36,30,1,False
1801,37,30,1,True
1802,38,30,0,True
1803,39,30,0,False
1804,40,30,0,True
1805,41,30,1,True
1806,42,30,0,True
1807,43,30,0,False
1808,44,30,1,False
1809,45,30,1,False
1810,46,30,0,False
1811,47,30,1,True
1812,48,30,1,False
1813,49,30,0,False
1814,50,30,1,True
1815,51,30,0,True
1816,52,30,0,True
1817,53,30,0,False
1818,54,30,0,True
1819,55,30,0,True
1820,56,30,1,False
1821,57,30,0,False
1822,58,30,0,True
1823,59,30,1,False
1824,60,30,1,False
1825,61,30,0,False
1826,62,30,1,True
1827,63,30,1,False
1828,64,30,1,True
1829,65,30,0,False
1830,6,31,0,False
1831,7,31,1,True
1832,8,31,1,False
1833,9,31,1,False
1834,10,31,1,False
1835,11,31,1,True
1836,12,31,0,False
1837,13,31,0,False
1838,14,31,1,False
1839,15,31,1,True
1840,16,31,1,True
1841,17,31,1,False
1842,18,31,1,False
1843,19,31,0,False
1844,20,31,0,False
1845,21,31,0,False
1846,22,31,1,False
1847,23,31,1,True
1848,24,31,1,True
1849,25,31,0,False
1850,26,31,0,False
1851,27,31,1,True
1852,28,31,1,True
1853,29,31,1,False
1854,30,31,0,False
1855,31,31,0,False
1856,32,31,1,False
1857,33,31,0,False
1858,34,31,0,False
1859,35,31,0,False
1860,36,31,0,False
1861,37,31,0,True
1862,38,31,0,False
1863,39,31,1,False
1864,40,31,0,False
1865,41,31,0,True
1866,42,31,0,False
1867,43,31,1,True
1868,44,31,1,False
1869,45,31,1,True
1870,46,31,1,False
1871,47,31,1,False
1872,48,31,0,False
1873,49,31,1,False
1874,50,31,1,False
1875,51,31,0,False
1876,52,31,1,False
1877,53,31,1,False
1878,54,31,1,False
1879,55,31,1,True
1880,56,31,1,False
1881,57,31,0,True
1882,58,31,1,False
1883,59,31,0,False
1884,60,31,0,False
1885,61,31,1,True
1886,62,31,0,True
1887,63,31,0,False
1888,64,31,0,False
1889,65,31,1,False
1890,0,32,0,True
1891,1,32,0,True
1892,2,32,0,True
1893,3,32,0,True
1894,4,32,0,False
1895,5,32,0,False
1896,6,32,0,False
1897,7,32,0,True
1898,8,32,0,True
1899,9,32,0,False
1900,10,32,0,False
1901,11,32,0,True
1902,12,32,0,True
1903,13,32,0,False
1904,14,32,0,False
1905,15,32,1,False
1906,16,32,1,True
1907,17,32,1,True
1908,18,32,1,False
1909,19,32,1,True
1910,20,32,1,False
1911,21,32,1,False
1912,22,32,1,False
1913,23,32,0,False
1914,33,32,1,False
1915,34,32,1,False
1916,35,32,1,True
1917,36,32,1,True
1918,37,32,0,False
1919,38,32,0,False
1920,39,32,1,True
1921,40,32,0,True
1922,41,32,0,False
1923,42,32,1,False
1924,43,32,0,False
1925,44,32,0,False
1926,45,32,0,False
1927,46,32,0,False
1928,47,32,0,True
1929,48,32,0,False
1930,49,32,0,True
1931,50,32,0,False
1932,51,32,1,True
1933,52,32,0,False
1934,53,32,0,False
1935,54,32,1,False
1936,55,32,1,True
1937,56,32,0,False
1938,57,32,0,False
1939,58,32,1,False
1940,59,32,0,False
1941,60,32,1,True
1942,61,32,1,False
1943,62,32,1,False
1944,63,32,0,False
1945,64,32,0,False
1946,65,32,0,False
1947,0,33,0,False
1948,1,33,0,False
1949,2,33,0,False
1950,3,33,1,True
1951,4,33,0,False
1952,5,33,0,False
1953,12,33,1,True
1954,13,33,1,True
1955,14,33,0,True
1956,15,33,0,False
1957,16,33,0,False
1958,17,33,0,False
1959,18,33,0,True
1960,19,33,0,True
1961,20,33,0,False
1962,21,33,0,False
1963,22,33,0,False
1964,23,33,0,False
1965,24,33,1,False
1966,25,33,0,True
1967,26,33,0,False
1968,27,33,0,False
1969,28,33,0,False
1970,29,33,0,False
1971,30,33,1,True
1972,31,33,0,True
1973,32,33,0,False
1974,33,33,1,False
1975,34,33,1,False
1976,35,33,0,False
1977,36,33,0,False
1978,37,33,0,True
1979,38,33,0,True
1980,39,33,0,False
1981,40,33,1,True
1982,41,33,1,True
1983,42,33,1,True
1984,43,33,1,False
1985,44,33,0,False
1986,45,33,0,False
1987,46,33,0,False
1988,47,33,1,False
1989,48,33,1,True
1990,49,33,0,True
1991,50,33,0,True
1992,51,33,1,False
1993,52,33,1,False
1994,53,33,1,True
1995,54,33,0,True
1996,55,33,0,True
1997,56,33,1,True
1998,57,33,0,False
1999,58,33,0,True
2000,59,33,1,False
2001,60,33,1,True
2002,61,33,0,False
2003,62,33,1,True
2004,63,33,1,False
2005,64,33,1,True
2006,65,33,1,False
2007,0,34,0,False
2008,1,34,1,True
2009,2,34,0,True
2010,3,34,0,True
2011,4,34,0,False
2012,5,34,1,True
2013,6,34,1,False
2014,7,34,1,False
2015,8,34,1,False
2016,9,34,0,True
2017,10,34,1,True
2018,11,34,0,True
2019,12,34,1,False
2020,13,34,1,False
2021,14,34,1,False
2022,15,34,1,True
2023,16,34,1,True
2024,17,34,1,False
2025,18,34,0,False
2026,19,34,1,False
2027,20,34,1,False
2028,21,34,1,True
2029,22,34,1,True
2030,23,34,0,False
2031,33,34,1,True
2032,34,34,0,True
2033,35,34,0,True
2034,36,34,0,False
2035,37,34,0,False
2036,38,34,1,False
2037,39,34,1,False
2038,40,34,0,False
2039,41,34,0,True
2040,42,34,0,True
2041,43,34,0,True
2042,44,34,0,False
2043,45,34,0,False
2044,46,34,0,False
2045,47,34,0,False
2046,48,34,0,False
2047,49,34,0,False
2048,50,34,0,False
2049,51,34,0,True
2050,52,34,0,False
2051,53,34,0,True
2052,54,34,1,True
2053,55,34,1,True
2054,56,34,1,False
2055,57,34,1,False
2056,58,34,1,True
2057,59,34,1,True
2058,60,34,1,False
2059,61,34,1,False
2060,62,34,1,False
2061,63,34,0,False
2062,64,34,1,False
2063,65,34,1,False
2064,0,35,0,True
2065,1,35,0,False
2066,2,35,0,False
2067,3,35,0,False
2068,4,35,0,False
2069,5,35,0,False
2070,12,35,1,False
2071,13,35,0,False
2072,14,35,0,True
2073,15,35,0,True
2074,16,35,0,True
2075,17,35,0,True
2076,18,35,0,False
2077,19,35,0,False
2078,20,35,0,False
2079,21,35,0,True
2080,22,35,1,True
2081,23,35,0,False
2082,24,35,0,False
2083,25,35,1,True
2084,26,35,1,True
2085,27,35,1,False
2086,28,35,1,False
2087,29,35,0,False
2088,30,35,0,True
2089,31,35,0,False
2090,32,35,0,False
2091,33,35,0,True
2092,34,35,0,True
2093,35,35,0,True
2094,36,35,0,False
2095,37,35,1,True
2096,38,35,1,False
2097,39,35,0,False
2098,40,35,0,False
2099,41,35,1,False
2100,42,35,1,False
2101,43,35,1,True
2102,44,35,1,False
2103,45,35,1,False
2104,46,35,0,False
2105,47,35,0,False
2106,48,35,0,False
2107,49,35,1,True
2108,50,35,1,False
2109,51,35,0,False
2110,52,35,0,True
2111,53,35,0,False
2112,54,35,0,False
2113,55,35,0,True
2114,56,35,1,True
2115,57,35,1,True
2116,58,35,1,True
2117,59,35,1,True
2118,60,35,1,False
2119,61,35,1,False
2120,62,35,1,False
2121,63,35,1,False
2122,64,35,1,True
2123,65,35,1,True
2124,0,36,1,True
2125,1,36,1,False
2126,2,36,1,False
2127,3,36,0,True
2128,4,36,0,False
2129,5,36,0,False
2130,6,36,0,False
2131,7,36,0,False
2132,8,36,0,True
2133,9,36,0,False
2134,10,36,1,False
2135,11,36,1,True
2136,12,36,0,True
2137,13,36,1,False
2138,14,36,1,False
2139,15,36,0,False
2140,16,36,0,False
2141,17,36,0,True
2142,18,36,0,False
2143,19,36,0,True
2144,20,36,0,True
2145,21,36,0,True
2146,22,36,0,True
2147,23,36,0,False
2148,33,36,0,True
2149,34,36,0,False
2150,35,36,0,True
2151,36,36,1,True
2152,37,36,0,False
2153,38,36,0,True
2154,39,36,1,False
2155,40,36,1,False
2156,41,36,1,False
2157,42,36,1,False
2158,43,36,0,False
2159,44,36,1,True
2160,45,36,1,True
2161,46,36,1,False
2162,47,36,1,True
2163,48,36,1,True
2164,49,36,1,False
2165,50,36,0,True
2166,51,36,1,True
2167,52,36,1,False
2168,53,36,0,False
2169,54,36,0,True
2170,55,36,0,False
2171,56,36,0,False
2172,57,36,0,True
2173,58,36,0,True
2174,59,36,0,False
2175,60,36,1,False
2176,61,36,0,False
2177,62,36,1,False
2178,63,36,1,True
2179,64,36,1,False
2180,65,36,0,True
2181,6,37,1,False
2182,7,37,0,True
2183,8,37,0,False
2184,9,37,1,False
2185,10,37,1,True
2186,11,37,0,False
2187,12,37,1,False
2188,13,37,1,True
2189,14,37,0,True
2190,15,37,0,True
2191,16,37,1,False
2192,17,37,1,False
2193,18,37,0,True
2194,19,37,0,False
2195,20,37,0,False
2196,21,37,1,False
2197,22,37,1,True
2198,23,37,1,False
2199,24,37,0,False
2200,25,37,0,True
2201,26,37,1,False
2202,27,37,0,True
2203,28,37,0,True
2204,29,37,1,True
2205,30,37,0,True
2206,31,37,0,False
2207,32,37,0,True
2208,33,37,0,False
2209,34,37,0,False
2210,35,37,0,False
2211,36,37,0,True
2212,37,37,0,False
2213,38,37,1,True
2214,39,37,1,True
2215,40,37,0,False
2216,41,37,0,False
2217,42,37,1,False
2218,43,37,0,True
2219,44,37,0,True
2220,45,37,0,True
2221,46,37,0,False
2222,47,37,0,False
2223,48,37,0,True
2224,49,37,0,False
2225,50,37,1,True
2226,51,37,0,False
2227,52,37,1,True
2228,53,37,1,False
2229,54,37,1,False
2230,55,37,0,True
2231,56,37,0,False
2232,57,37,1,False
2233,58,37,0,True
2234,59,37,0,False
2235,60,37,0,False
2236,61,37,0,False
2237,62,37,0,True
2238,63,37,0,False
2239,64,37,1,False
2240,65,37,0,True
2241,0,38,1,False
2242,1,38,1,True
2243,2,38,0,False
2244,3,38,0,True
2245,4,38,0,False
2246,5,38,0,False
2247,12,38,1,False
2248,13,38,1,True
2249,14,38,0,False
2250,15,38,0,False
2251,16,38,0,False
2252,17,38,0,False
2253,18,38,1,False
2254,19,38,1,True
2255,20,38,1,True
2256,21,38,0,False
2257,22,38,0,True
2258,23,38,0,False
2259,24,38,1,True
2260,25,38,1,False
2261,26,38,0,True
2262,27,38,0,True
2263,28,38,0,True
2264,29,38,0,False
2265,30,38,1,False
2266,31,38,0,True
2267,32,38,1,False
2268,33,38,1,False
2269,34,38,0,False
2270,35,38,0,False
2271,36,38,0,False
2272,37,38,0,False
2273,38,38,0,False
2274,39,38,0,False
2275,40,38,1,False
2276,41,38,1,True
2277,42,38,0,False
2278,43,38,0,True
2279,44,38,1,True
2280,45,38,0,True
2281,46,38,0,False
2282,47,38,0,False
2283,48,38,0,True
2284,49,38,0,False
2285,50,38,0,True
2286,51,38,0,False
2287,52,38,0,False
2288,53,38,0,False
2289,54,38,0,False
2290,55,38,0,True
2291,56,38,0,True
2292,57,38,0,False
2293,58,38,0,False
2294,59,38,1,False
2295,60,38,1,False
2296,61,38,1,True
2297,62,38,1,False
2298,63,38,0,False
2299,64,38,0,False
2300,65,38,0,True
2301,6,39,1,True
2302,7,39,0,False
2303,8,39,0,False
2304,9,39,0,False
2305,10,39,1,False
2306,11,39,0,False
2307,12,39,0,True
2308,13,39,0,False
2309,14,39,1,True
2310,15,39,1,False
2311,16,39,1,True
2312,17,39,0,False
2313,18,39,0,True
2314,19,39,0,True
2315,20,39,0,False
2316,21,39,0,False
2317,22,39,0,False
2318,23,39,0,False
2319,24,39,0,True
2320,25,39,0,False
2321,26,39,0,False
2322,27,39,0,False
2323,28,39,0,False
2324,29,39,0,True
2325,30,39,1,True
2326,31,39,0,True
2327,32,39,1,False
2328,33,39,1,True
2329,34,39,0,True
2330,35,39,0,True
2331,36,39,0,False
2332,37,39,1,True
2333,38,39,0,False
2334,39,39,1,False
2335,40,39,1,False
2336,41,39,1,False
2337,42,39,1,True
2338,43,39,1,False
2339,44,39,1,True
2340,45,39,1,True
2341,46,39,1,False
2342,47,39,0,False
2343,48,39,0,False
2344,49,39,1,True
2345,50,39,1,False
2346,51,39,1,False
2347,52,39,1,True
2348,53,39,0,True
2349,54,39,0,False
2350,55,39,0,False
2351,56,39,0,False
2352,57,39,1,False
2353,58,39,1,True
2354,59,39,0,True
2355,60,39,0,False
2356,61,39,1,True
2357,62,39,1,False
2358,63,39,0,True
2359,64,39,0,False
2360,65,39,1,False
2361,6,40,0,False
2362,7,40,1,False
2363,8,40,1,True
2364,9,40,0,False
2365,10,40,1,True
2366,11,40,0,False
2367,12,40,0,False
2368,13,40,0,True
2369,14,40,1,True
2370,15,40,1,False
2371,16,40,1,True
2372,17,40,1,True
2373,18,40,0,True
2374,19,40,1,True
2375,20,40,0,True
2376,21,40,0,False
2377,22,40,0,False
2378,23,40,0,False
2379,24,40,0,True
2380,25,40,0,False
2381,26,40,0,False
2382,27,40,0,True
2383,28,40,0,False
2384,29,40,0,False
2385,30,40,1,True
2386,31,40,0,False
2387,32,40,1,False
2388,33,40,1,False
2389,34,40,1,False
2390,35,40,0,False
2391,36,40,0,False
2392,37,40,0,False
2393,38,40,0,True
2394,39,40,0,True
2395,40,40,1,False
2396,41,40,1,True
2397,42,40,1,True
2398,43,40,1,False
2399,44,40,1,True
2400,45,40,1,False
2401,46,40,0,False
2402,47,40,1,False
2403,48,40,0,False
2404,49,40,1,False
2405,50,40,1,False
2406,51,40,0,False
2407,52,40,0,False
2408,53,40,0,True
2409,54,40,1,False
2410,55,40,1,False
2411,56,40,0,True
2412,57,40,0,False
2413,58,40,1,True
2414,59,40,1,True
2415,60,40,1,False
2416,61,40,1,False
2417,62,40,1,False
2418,63,40,1,False
2419,64,40,0,True
2420,65,40,1,True
2421,0,41,1,False
2422,1,41,0,False
2423,2,41,0,False
2424,3,41,0,True
2425,4,41,1,True
2426,5,41,1,True
2427,6,41,0,True
2428,7,41,1,False
2429,8,41,0,True
2430,9,41,0,True
2431,10,41,0,True
2432,11,41,1,False
2433,12,41,0,True
2434,13,41,0,False
2435,14,41,0,False
2436,15,41,1,False
2437,16,41,1,False
2438,17,41,1,True
2439,18,41,1,True
2440,19,41,1,False
2441,20,41,1,True
2442,21,41,1,False
2443,22,41,1,False
2444,23,41,0,True
2445,33,41,1,False
2446,34,41,1,True
2447,35,41,1,True
2448,36,41,1,True
2449,37,41,1,False
2450,38,41,1,True
2451,39,41,0,True
2452,40,41,0,False
2453,41,41,0,True
2454,42,41,0,False
2455,43,41,1,True
2456,44,41,1,False
2457,45,41,1,False
2458,46,41,1,True
2459,47,41,1,False
2460,48,41,0,False
2461,49,41,0,True
2462,50,41,0,False
2463,51,41,1,False
2464,52,41,0,False
2465,53,41,1,False
2466,54,41,1,False
2467,55,41,1,True
2468,56,41,1,True
2469,57,41,0,False
2470,58,41,1,False
2471,59,41,0,False
2472,60,41,0,True
2473,61,41,1,False
2474,62,41,0,False
2475,63,41,0,False
2476,64,41,0,False
2477,65,41,1,False
2478,0,42,0,False
2479,1,42,0,False
2480,2,42,0,True
2481,3,42,0,True
2482,4,42,0,False
2483,5,42,0,False
2484,12,42,0,False
2485,13,42,1,False
2486,14,42,1,True
2487,15,42,0,True
2488,16,42,0,False
2489,17,42,0,False
2490,18,42,0,True
2491,19,42,0,False
2492,20,42,0,True
2493,21,42,0,False
2494,22,42,0,False
2495,23,42,0,True
2496,24,42,0,False
2497,25,42,0,False
2498,26,42,0,False
2499,27,42,0,False
2500,28,42,0,True
2501,29,42,0,True
2502,30,42,0,False
2503,31,42,1,False
2504,32,42,0,False
2505,33,42,0,False
2506,34,42,0,True
2507,35,42,0,False
2508,36,42,0,False
2509,37,42,1,False
2510,38,42,0,False
2511,39,42,0,True
2512,40,42,0,False
2513,41,42,1,True
2514,42,42,1,True
2515,43,42,1,True
2516,44,42,1,False
2517,45,42,1,False
2518,46,42,1,False
2519,47,42,0,True
2520,48,42,0,False
2521,49,42,0,False
2522,50,42,1,False
2523,51,42,0,True
2524,52,42,0,True
2525,53,42,1,False
2526,54,42,1,True
2527,55,42,0,False
2528,56,42,1,True
2529,57,42,0,True
2530,58,42,0,False
2531,59,42,1,False
2532,60,42,1,True
2533,61,42,0,False
2534,62,42,0,True
2535,63,42,0,False
2536,64,42,0,True
2537,65,42,0,False
2538,6,43,0,False
2539,7,43,0,False
2540,8,43,0,True
2541,9,43,0,False
2542,10,43,0,True
2543,11,43,0,True
2544,12,43,0,False
2545,13,43,0,True
2546,14,43,0,False
2547,15,43,0,False
2548,16,43,0,True
2549,17,43,1,True
2550,18,43,1,False
2551,19,43,1,False
2552,20,43,1,False
2553,21,43,1,True
2554,22,43,1,False
2555,23,43,1,True
2556,24,43,1,True
2557,25,43,1,False
2558,26,43,0,False
2559,27,43,0,True
2560,28,43,1,True
2561,29,43,1,False
2562,30,43,1,False
2563,31,43,0,False
2564,32,43,0,True
2565,33,43,0,False
2566,34,43,0,True
2567,35,43,0,True
2568,36,43,0,False
2569,37,43,0,False
2570,38,43,0,True
2571,39,43,0,True
2572,40,43,0,False
2573,41,43,0,False
2574,42,43,0,False
2575,43,43,0,True
2576,44,43,0,False
2577,45,43,0,True
2578,46,43,0,False
2579,47,43,1,False
2580,48,43,0,False
2581,49,43,0,False
2582,50,43,0,True
2583,51,43,0,True
2584,52,43,0,True
2585,53,43,1,False
2586,54,43,0,False
2587,55,43,0,False
2588,56,43,0,False
2589,57,43,0,True
2590,58,43,0,False
2591,59,43,1,False
2592,60,43,1,True
2593,61,43,1,True
2594,62,43,1,False
2595,63,43,1,True
2596,64,43,1,False
2597,65,43,1,False
2598,6,44,0,True
2599,7,44,0,False
2600,8,44,0,False
2601,9,44,0,True
2602,10,44,1,False
2603,11,44,1,False
2604,12,44,1,False
2605,13,44,0,False
2606,14,44,1,False
2607,15,44,1,False
2608,16,44,1,True
2609,17,44,1,False
2610,18,44,1,False
2611,19,44,0,False
2612,20,44,0,False
2613,21,44,0,True
2614,22,44,0,True
2615,23,44,0,False
2616,24,44,0,False
2617,25,44,1,False
2618,26,44,1,False
2619,27,44,1,False
2620,28,44,0,True
2621,29,44,0,False
2622,30,44,0,True
2623,31,44,0,True
2624,32,44,0,False
2625,33,44,1,True
2626,34,44,1,True
2627,35,44,0,True
2628,36,44,0,False
2629,37,44,0,False
2630,38,44,1,True
